price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovation,lat,long,sqft_living15,sqft_lot15,bathrooms,year_of_sale,house_age,bed_bath_ratio,lot_utilization,log_sqft_lot,log_sqft_lot15,log_price,log_sqft_basement,log_bed_bath_ratio,log_sqft_above,log_sqft_living,log_lot_utilization,log_sqft_living15
184900,2,1230,5000,1,0,0,5,6,1230,0,1911,0,47.2064,-121.988,1230,5413,1,2014,103,2,0.246,8.5173931714,8.5967434702,12.127570417,0,0.6931471806,7.1147694484,7.1147694484,-1.402423743,7.1147694484
275000,2,2180,12875,1,0,0,3,7,1480,700,1959,0,47.3757,-122.303,1800,7447,1,2015,56,2,0.1693203883,9.4631203924,8.915700819,12.524526377,6.552507887,0.6931471806,7.2997973668,7.6870801558,-1.77596257,7.4955419439
460000,2,1030,5934,1,0,0,4,7,1030,0,1928,0,47.6828,-122.287,1420,5588,1,2015,87,2,0.1735760027,8.688622307,8.6285556593,13.038981768,0,0.6931471806,6.9373140812,6.9373140812,-1.75113972,7.2584121506
495000,3,2950,12196,2,0,0,4,7,2310,640,1918,0,47.4702,-122.365,2320,19844,2,2014,96,1.5,0.2418825845,9.4089452988,9.8957073652,13.112313042,6.4630294569,0.4054651081,7.7450028035,7.9895604493,-1.419302859,7.7493224647
860000,4,3560,11119,1,0,2,3,10,2290,1270,1986,0,47.6456,-122.19,3290,11385,2.5,2014,28,1.6,0.3201726774,9.3165005678,9.3401398095,13.664687668,7.1475592712,0.4700036292,7.7363070965,8.1775158238,-1.138894812,8.0986428438
354000,2,1390,7740,1,0,0,4,6,1390,0,1925,0,47.5232,-122.371,1290,7740,1,2014,89,2,0.1795865633,8.9542861572,8.9542861572,12.777052192,0,0.6931471806,7.2370590261,7.2370590261,-1.71709794,7.1623974974
450000,3,2480,5647,2,0,0,3,7,2480,0,2002,0,47.5355,-121.88,2510,5018,2.5,2014,12,1.2,0.4391712414,8.6390567792,8.5209859897,13.017002862,0,0.1823215568,7.8160138392,7.8160138392,-0.822865871,7.8280380321
850000,5,2980,4500,1.5,0,0,3,7,2070,910,1921,0,47.6736,-122.323,1560,4225,4,2015,94,1.25,0.6622222222,8.4120548733,8.3490111982,13.652991628,6.8145428973,0.2231435513,7.6353038863,7.9996785795,-0.412154096,7.3524411002
769995,5,3010,5398,2,0,0,3,9,3010,0,2014,0,47.6067,-122.053,3360,5407,2.75,2014,0,1.8181818182,0.5576139311,8.5939690302,8.5956346177,13.5541393,0,0.5978370008,8.0096953577,8.0096953577,-0.584088436,8.119696253
1780000,4,3730,7071,3,0,2,3,11,3730,0,1985,0,47.6292,-122.355,3730,7680,3.25,2015,30,1.2307692308,0.5275067176,8.8638986043,8.946505026,14.392123922,0,0.2076393648,8.2241635126,8.2241635126,-0.639593679,8.2241635126
570000,3,2010,6000,1,0,0,3,8,1330,680,1975,0,47.6912,-122.115,2080,8260,2.25,2014,39,1.3333333333,0.335,8.699681401,9.0193009246,13.25339164,6.5235623061,0.2876820725,7.1929342212,7.6058900011,-1.093624747,7.6401231727
257200,3,1850,8250,1,0,0,4,7,1150,700,1952,0,47.3066,-122.209,1580,7153,2,2014,62,1.5,0.2242424242,9.0180896841,8.8754269198,12.457609271,6.552507887,0.4054651081,7.0475172214,7.5229409181,-1.495027561,7.365180126
330000,4,1550,50094,1,0,3,4,6,1550,0,1967,0,47.2194,-122.059,1720,50094,1.75,2014,47,2.2857142857,0.0309418294,10.821676482,10.821676482,12.706847933,0,0.8266785732,7.3460102099,7.3460102099,-3.47564631,7.4500795698
399950,4,2420,31465,1,0,0,3,9,2420,0,1984,0,47.3131,-122.115,2560,32186,2,2015,31,2,0.0769108533,10.356662877,10.379317923,12.899094818,0,0.6931471806,7.7915228192,7.7915228192,-2.565108277,7.8477625375
338000,3,1590,7819,2,0,0,3,7,1590,0,1992,0,47.4367,-122.199,1790,7733,2.5,2014,22,1.2,0.2033508121,8.9644398335,8.9533814722,12.730801174,0,0.1823215568,7.3714892952,7.3714892952,-1.592822653,7.4899708988
312000,2,1170,5150,1,0,0,3,6,980,190,1907,0,47.5503,-122.283,1660,5150,1,2014,107,2,0.227184466,8.5469461496,8.5469461496,12.650758467,5.252273428,0.6931471806,6.8875525717,7.0647590278,-1.481992966,7.4145728814
552500,5,2320,7229,1,0,0,4,8,1370,950,1986,0,47.697,-122.229,2090,7554,3,2014,28,1.6666666667,0.3209295892,8.8859943152,8.9299648747,13.222208712,6.8575140625,0.5108256238,7.2225660188,7.7493224647,-1.136533528,7.644919345
715000,2,1000,3513,1,0,4,4,5,1000,0,1914,0,47.5935,-122.39,1930,4920,1,2015,101,2,0.2846569883,8.1645102687,8.5012670409,13.480037822,0,0.6931471806,6.907755279,6.907755279,-1.256470373,7.5652752819
389999,4,1890,15770,2,0,0,4,7,1890,0,1968,0,47.4281,-122.343,2410,15256,2.5,2014,46,1.6,0.1198478123,9.6659280895,9.6327936931,12.873899454,0,0.4700036292,7.5443321081,7.5443321081,-2.121532572,7.7873820265
439888,2,1300,6515,1,0,0,3,8,1300,0,2005,0,47.7078,-122.013,1640,6009,2,2014,9,1,0.1995395242,8.7820159697,8.7011800275,12.994275428,0,0,7.1701195434,7.1701195434,-1.611742946,7.4024515208
832500,3,1870,9527,1,0,0,4,7,1870,0,1951,1,47.5777,-122.224,1970,11904,2,2014,63,1.5,0.1962842448,9.161990111,9.3847137589,13.632188501,0,0.4054651081,7.5336937098,7.5336937098,-1.628191442,7.5857888217
212000,3,1010,10000,1,0,0,4,7,1010,0,1973,0,47.2881,-122.294,2420,34637,1.5,2015,42,2,0.101,9.210440367,10.452706624,12.264341554,0,0.6931471806,6.9177056098,6.9177056098,-2.292634762,7.7915228192
514000,3,1720,5899,1,0,1,3,8,1220,500,1986,0,47.5399,-122.385,1900,6244,1.75,2014,28,1.7142857143,0.2915748432,8.6827076299,8.7395364226,13.149978544,6.2166061011,0.5389965007,7.1066061377,7.4500795698,-1.232458554,7.5496091652
402000,3,1970,12205,2,0,0,4,8,1970,0,1990,0,47.7397,-122.209,2640,9636,2.5,2014,24,1.2,0.1614092585,9.4096829131,9.1733651359,12.904207368,0,0.1823215568,7.5857888217,7.5857888217,-1.823812161,7.8785341961
488800,4,2170,9665,1,0,0,4,8,1300,870,1976,0,47.5444,-122.165,2170,12054,2.25,2014,38,1.7777777778,0.2245214692,9.1763698524,9.3972347906,13.099708687,6.7696419769,0.5753641449,7.1701195434,7.6824824465,-1.493783945,7.6824824465
329000,4,1120,3844,1,0,0,3,7,1120,0,1972,0,47.7038,-122.352,1480,3844,1,2014,42,4,0.2913631634,8.2545288819,8.2545288819,12.70381303,0,1.3862943611,7.0210839643,7.0210839643,-1.233184806,7.2997973668
692500,3,2420,198198,2,0,0,3,9,2420,0,1997,0,47.772,-122.022,2780,179467,2.5,2015,18,1.2,0.0122100122,12.197026855,12.097752198,13.448063517,0,0.1823215568,7.7915228192,7.7915228192,-4.405498991,7.9302062067
1200000,4,2770,7800,2,0,0,3,10,2770,0,1999,0,47.684,-122.205,2720,10000,2.5,2014,15,1.6,0.3551282051,8.9620072096,9.210440367,13.997832115,0,0.4700036292,7.9266025992,7.9266025992,-1.035276413,7.9083871593
345000,3,1430,4200,1,0,0,4,7,830,600,1908,0,47.6462,-122.384,1540,5000,2,2015,107,1.5,0.3404761905,8.3430778712,8.5173931714,12.751299696,6.3985949345,0.4054651081,6.7214257008,7.2654297233,-1.077410081,7.3395376954
310000,4,2660,12672,1,0,0,4,8,1740,920,1960,0,47.3334,-122.323,2280,12477,2.5,2014,54,1.6,0.2099116162,9.4472290251,9.4317223727,12.644327576,6.8254600363,0.4700036292,7.4616403922,7.8860814018,-1.561068712,7.7319307219
255000,3,1440,11330,1,0,0,3,7,1440,0,1965,0,47.4742,-122.265,1580,10100,1,2015,50,3,0.1270962048,9.3352976114,9.2203897078,12.449018824,0,1.0986122887,7.2723983926,7.2723983926,-2.062810961,7.365180126
745000,3,2050,11041,1.5,0,0,5,9,2050,0,1959,0,47.5968,-122.174,2530,11041,1.75,2014,55,1.7142857143,0.1856715877,9.3094614628,9.3094614628,13.521139497,0,0.5389965007,7.6255950721,7.6255950721,-1.683775823,7.8359745817
503000,4,2940,156988,2,0,2,3,9,1870,1070,1996,0,47.6214,-121.946,2940,71002,2.5,2014,18,1.6,0.0187275461,11.963931018,11.170477409,13.128345449,6.9763480704,0.4700036292,7.5336937098,7.9861648603,-3.977759788,7.9861648603
495000,3,2577,156816,2,0,0,3,8,2577,0,2000,0,47.2935,-122.108,2090,156816,2.5,2015,15,1.2,0.0164332721,11.962834799,11.962834799,13.112313042,0,0.1823215568,7.8543812107,7.8543812107,-4.108447212,7.644919345
327000,5,2400,8050,2,0,0,3,8,2400,0,1998,0,47.2635,-122.209,2400,8050,2.75,2014,16,1.8181818182,0.298136646,8.9935515863,8.9935515863,12.69771545,0,0.5978370008,7.7832240163,7.7832240163,-1.210203354,7.7832240163
583000,4,2660,4000,2,0,0,3,8,2660,0,2001,0,47.6876,-122.038,2330,4517,2.5,2014,13,1.6,0.665,8.2942996089,8.415824697,13.275942465,0,0.4700036292,7.8860814018,7.8860814018,-0.407968238,7.7536235466
225000,3,1460,8372,1,0,0,4,7,1460,0,1981,0,47.3683,-122.087,1220,7803,1.75,2014,33,1.7142857143,0.1743908266,9.0327675222,8.9623917017,12.323855681,0,0.5389965007,7.2861917147,7.2861917147,-1.746456369,7.1066061377
424500,4,1830,6985,1,0,0,3,7,1080,750,1967,0,47.7494,-122.236,1650,9501,1.5,2014,47,2.6666666667,0.2619899785,8.8516634254,9.1592575817,12.958667285,6.6214056518,0.980829253,6.9847163201,7.5120712458,-1.339449026,7.4085305669
499000,4,1970,2601,2,0,0,3,7,1440,530,1999,0,47.5949,-122.308,1760,3025,2.5,2015,16,1.6,0.7574009996,7.8640356591,8.0149968943,13.120361375,6.2747620212,0.4700036292,7.2723983926,7.5857888217,-0.277862444,7.473069088
518000,5,1590,5000,1.5,0,0,3,7,1190,400,1929,0,47.5752,-122.381,1590,5000,1,2014,85,5,0.318,8.5173931714,8.5173931714,13.157730521,5.9939614273,1.6094379124,7.0817085861,7.3714892952,-1.145703896,7.3714892952
734000,4,3490,18521,2,0,0,4,9,3490,0,1990,0,47.7406,-122.07,2850,18521,2.5,2014,24,1.6,0.1884347497,9.8267144937,9.8267144937,13.506264308,0,0.4700036292,8.1576570152,8.1576570152,-1.669003487,7.9550742733
487585,4,2010,9211,1,0,0,3,7,1470,540,1977,0,47.7206,-122.171,1840,8500,1.75,2014,37,2.2857142857,0.2182173488,9.1282622609,9.0479390826,13.097219913,6.2934192788,0.8266785732,7.2930176798,7.6058900011,-1.5222637,7.5175208506
2190000,4,4240,13162,2,0,0,3,10,4240,0,2004,0,47.6193,-122.229,3010,12163,4.5,2014,10,0.8888888889,0.3221394925,9.4851651424,9.4062360488,14.599412102,0,-0.117783036,8.3523185482,8.3523185482,-1.132770621,8.0096953577
395000,3,1470,10125,1,0,0,4,7,1470,0,1962,0,47.7751,-122.222,1440,10125,2,2014,52,1.5,0.1451851852,9.2228616525,9.2228616525,12.886641044,0,0.4054651081,7.2930176798,7.2930176798,-1.929745212,7.2723983926
346950,3,1830,10954,1,0,0,3,7,1830,0,1963,0,47.7554,-122.306,1850,8624,1.75,2014,51,1.7142857143,0.1670622604,9.301551252,9.0624202419,12.756935956,0,0.5389965007,7.5120712458,7.5120712458,-1.78938872,7.5229409181
505000,2,1250,5040,1,0,0,3,7,950,300,1920,0,47.6959,-122.365,1290,5040,1,2014,94,2,0.248015873,8.5253597541,8.5253597541,13.132313708,5.7071102647,0.6931471806,6.8564619846,7.1308988303,-1.394262531,7.1623974974
1180000,3,1970,23180,1,1,4,3,8,1100,870,1937,1,47.5495,-122.398,3030,34689,2.5,2014,77,1.2,0.0849870578,10.051088257,10.45420674,13.981024996,6.7696419769,0.1823215568,7.0030654588,7.5857888217,-2.465256295,8.0163178985
525000,3,2200,4544,2,0,0,3,8,2200,0,2000,0,47.5319,-121.867,2400,5431,2.5,2015,15,1.2,0.4841549296,8.4217830066,8.6000626692,13.171153542,0,0.1823215568,7.6962126393,7.6962126393,-0.725350321,7.7832240163
339000,3,1450,3748,2,0,0,3,7,1450,0,2004,0,47.532,-121.85,1970,3748,2.5,2014,10,1.2,0.3868729989,8.2292444167,8.2292444167,12.733755386,0,0.1823215568,7.2793188354,7.2793188354,-0.949658808,7.5857888217
725000,4,2870,5118,2,0,0,3,9,2870,0,2006,0,47.5544,-121.99,2940,4800,2.5,2014,8,1.6,0.5607659242,8.5407143865,8.4765795085,13.493926934,0,0.4700036292,7.9620673088,7.9620673088,-0.578451708,7.9861648603
340000,3,3180,27586,1,0,0,3,8,1400,1780,1969,0,47.1986,-121.967,2180,27586,1,2015,46,3,0.1152758646,10.225099926,10.225099926,12.736700897,7.4849302833,1.0986122887,7.2442275156,8.0646364758,-2.160427201,7.6870801558
240000,3,1600,12566,1,0,0,4,7,1600,0,1971,0,47.4431,-121.765,1600,10650,1,2014,43,3,0.1273277097,9.4388296096,9.2734090634,12.388394202,0,1.0986122887,7.3777589082,7.3777589082,-2.060991125,7.3777589082
280000,2,1260,4800,1,0,0,3,6,1100,160,1947,0,47.5196,-122.376,1260,2435,1,2014,67,2,0.2625,8.4765795085,7.7981126288,12.542544882,5.081404365,0.6931471806,7.0030654588,7.1388669999,-1.337504197,7.1388669999
329950,4,1360,5900,1.5,0,0,4,7,1360,0,1949,0,47.7512,-122.318,1050,5900,1,2014,65,4,0.2305084746,8.6828771071,8.6828771071,12.706696407,0,1.3862943611,7.2152399787,7.2152399787,-1.467467651,6.9565454432
207100,2,1000,4500,1,0,0,3,6,1000,0,1916,0,47.4896,-122.204,980,4837,1,2014,98,2,0.2222222222,8.4120548733,8.4842566912,12.240957047,0,0.6931471806,6.907755279,6.907755279,-1.504077397,6.8875525717
459000,2,1170,4887,1,0,0,3,6,1020,150,1929,0,47.695,-122.366,1170,5441,1.75,2014,85,1.1428571429,0.2394106814,8.4945385009,8.6019019193,13.036805489,5.0172798368,0.1335313926,6.9275579063,7.0647590278,-1.429574869,7.0647590278
345000,4,1983,6002,2,0,0,3,9,1983,0,2012,0,47.3281,-122.164,2502,4750,2.5,2014,2,1.6,0.33038987,8.7000146233,8.4661104012,12.751299696,0,0.4700036292,7.5923661285,7.5923661285,-1.107481897,7.824845691
529000,2,1540,9714,2,0,0,3,8,1540,0,2008,0,47.7628,-122.359,1840,8179,2,2015,7,1,0.1585340745,9.1814263618,9.0094474296,13.178743711,0,0,7.3395376954,7.3395376954,-1.841785727,7.5175208506
650000,4,1930,3976,1.5,0,0,4,8,1930,0,1914,0,47.6117,-122.297,1470,4080,2,2014,100,2,0.4854124748,8.2882830452,8.3140973354,13.384727642,0,0.6931471806,7.5652752819,7.5652752819,-0.722756286,7.2930176798
592500,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,47.6979,-122.32,1420,6816,2,2014,86,1,0.1544989664,9.1260888195,8.8271747714,13.292106152,0,0,7.2584121506,7.2584121506,-1.867567873,7.2584121506
465000,5,1750,12491,1,0,0,3,6,1390,360,1961,0,47.6995,-122.174,1560,12473,1.5,2015,54,3.3333333333,0.1401008726,9.4328437184,9.4314017571,13.049792685,5.8888779583,1.2039728043,7.2370590261,7.4673710669,-1.965392597,7.3524411002
322400,3,1710,15844,1,0,0,4,8,1710,0,1964,0,47.4706,-122.1,1990,20359,1.75,2014,50,1.7142857143,0.1079272911,9.6706092721,9.9213274707,12.68354829,0,0.5389965007,7.4442486495,7.4442486495,-2.226297509,7.5958899177
509007,3,1800,7620,1,0,0,3,8,1350,450,1951,0,47.7165,-122.361,1770,7620,1.75,2015,64,1.7142857143,0.2362204724,8.9386628737,8.9386628737,13.140217048,6.1114673395,0.5389965007,7.2078598714,7.4955419439,-1.442989705,7.4787348256
439900,2,1410,12282,1.5,0,0,5,8,1410,0,1909,1,47.5242,-121.926,1840,8931,2,2014,105,1,0.1148021495,9.4159714715,9.097395613,12.994302707,0,0,7.2513449834,7.2513449834,-2.164545072,7.5175208506
375000,3,1580,2407,2,0,0,3,8,1580,0,2013,0,47.5455,-122.368,1580,2212,2.5,2015,2,1.2,0.6564187786,7.7865518064,7.7021043401,12.834681305,0,0.1823215568,7.365180126,7.365180126,-0.420956312,7.365180126
570000,4,2890,5801,2,0,0,3,9,2890,0,2005,0,47.7349,-122.238,2890,6286,2.5,2014,9,1.6,0.4981899672,8.6659579647,8.7462392884,13.25339164,0,0.4700036292,7.9690117811,7.9690117811,-0.696773814,7.9690117811
726000,5,2970,10335,2,0,0,3,9,2970,0,2000,0,47.598,-122.019,2970,10335,3,2014,14,1.6666666667,0.2873730044,9.243388226,9.243388226,13.495305294,0,0.5108256238,7.9963172318,7.9963172318,-1.24697424,7.9963172318
614950,3,1500,2400,1.5,0,0,5,7,1500,0,1900,0,47.6333,-122.362,1780,3600,1,2014,114,3,0.625,7.7836405962,8.1889668636,13.329296243,0,1.0986122887,7.3132203871,7.3132203871,-0.470003629,7.4843686433
550000,3,1890,100623,1,0,3,3,8,1890,0,1978,0,47.6454,-121.978,2110,50529,1.75,2015,37,1.7142857143,0.018782982,11.519146077,10.830322498,13.217673557,0,0.5389965007,7.5443321081,7.5443321081,-3.974804031,7.6544432265
200000,3,1090,9600,1,0,0,4,7,1090,0,1968,0,47.3639,-122.109,1240,9620,1.5,2014,46,2,0.1135416667,9.1696225387,9.1717034884,12.206072646,0,0.6931471806,6.9939329752,6.9939329752,-2.175585402,7.1228666586
205000,3,1420,5000,1,0,0,3,7,920,500,1987,0,47.4192,-122.33,1400,7500,1.5,2015,28,2,0.284,8.5173931714,8.922791624,12.230765258,6.2166061011,0.6931471806,6.82437367,7.2584121506,-1.258781041,7.2442275156
475000,3,2680,87117,1,0,0,3,7,1340,1340,1989,0,47.5646,-121.935,2580,87117,2.5,2014,25,1.2,0.0307632265,11.375018801,11.375018801,13.071070083,7.2011708833,0.1823215568,7.2004248929,7.8935720735,-3.481435248,7.8555446779
450000,3,1540,9028,1,0,0,4,6,1540,0,1968,0,47.6698,-122.177,1450,9028,1,2015,47,3,0.1705804165,9.1081968983,9.1081968983,13.017002862,0,1.0986122887,7.3395376954,7.3395376954,-1.768548443,7.2793188354
355000,2,1650,4000,1,0,0,4,7,950,700,1947,0,47.5622,-122.319,1060,4110,1.75,2014,67,1.1428571429,0.4125,8.2942996089,8.3214215869,12.779873068,6.552507887,0.1335313926,6.8564619846,7.4085305669,-0.885519073,6.9660241871
239950,3,1560,8280,2,0,0,4,7,1560,0,1979,0,47.3393,-122.259,1920,8120,2.25,2014,35,1.3333333333,0.1884057971,9.021719013,9.0022085783,12.388185847,0,0.2876820725,7.3524411002,7.3524411002,-1.669157147,7.560080465
433000,3,2000,7200,1,0,0,3,7,1000,1000,1954,1,47.4531,-122.352,1440,7200,2.75,2015,61,1.0909090909,0.2777777778,8.8819751842,8.8819751842,12.978493007,6.9087547793,0.087011377,6.907755279,7.6009024595,-1.280933845,7.2723983926
219900,4,1120,5427,1,0,0,3,6,1120,0,1969,1,47.3628,-122.087,1150,5304,1.5,2014,45,2.6666666667,0.2063755298,8.599326021,8.576405051,12.300928177,0,0.980829253,7.0210839643,7.0210839643,-1.57805781,7.0475172214
265900,3,1180,7793,1,0,0,4,7,1180,0,1992,0,47.4053,-122.181,1720,7793,2,2014,22,1.5,0.1514179392,8.9611094859,8.9611094859,12.490875577,0,0.4054651081,7.0732697175,7.0732697175,-1.887711456,7.4500795698
150000,3,890,6488,1.5,0,0,3,5,890,0,1928,0,47.7087,-121.352,1330,16250,1,2015,87,3,0.1371763255,8.7778637146,9.6959097243,11.918390573,0,1.0986122887,6.7912214627,6.7912214627,-1.986488133,7.1929342212
385000,3,1560,14288,1,0,0,3,6,780,780,1944,0,47.7183,-122.306,1320,8928,1.75,2014,70,1.7142857143,0.1091825308,9.5672452895,9.0970596855,12.860998613,6.6605751498,0.5389965007,6.6592939197,7.3524411002,-2.214734203,7.1853870156
409950,3,2655,5080,2,0,0,3,8,2655,0,2013,0,47.2972,-122.348,2879,5232,2.5,2014,1,1.2,0.5226377953,8.5332633716,8.5627400064,12.92379048,0,0.1823215568,7.8841999337,7.8841999337,-0.648866607,7.9651982906
550000,4,2410,8447,2,0,3,4,8,2060,350,1936,1,47.6499,-122.088,2520,14789,1.75,2014,78,2.2857142857,0.2853083935,9.0416850059,9.6017065557,13.217673557,5.8607862235,0.8266785732,7.6304612618,7.7873820265,-1.254184601,7.8320141805
268500,2,790,8424,1,0,0,4,6,790,0,1953,0,47.7511,-122.352,1470,8424,1,2014,61,2,0.0937796771,9.0389587552,9.0389587552,12.500606193,0,0.6931471806,6.6720329455,6.6720329455,-2.366807108,7.2930176798
149900,2,1090,1950,1,0,0,4,8,1090,0,1982,0,47.3782,-122.319,1360,3426,1.75,2015,33,1.1428571429,0.558974359,7.5760973406,8.1394405219,11.917723684,0,0.1335313926,6.9939329752,6.9939329752,-0.581651676,7.2152399787
450000,4,2120,8267,2,0,0,3,8,2120,0,1996,0,47.4885,-121.779,2150,7746,2.25,2014,18,1.7777777778,0.2564412725,9.0201479208,8.9550609506,13.017002862,0,0.5753641449,7.6591713677,7.6591713677,-1.360855598,7.6732231211
820000,3,2160,6272,1,0,0,4,8,1390,770,1960,0,47.6777,-122.306,1290,5376,1.75,2014,54,1.7142857143,0.3443877551,8.7440099881,8.5898858768,13.617059619,6.6476883736,0.5389965007,7.2370590261,7.6778635007,-1.065987061,7.1623974974
204000,3,1040,7405,1,0,0,4,6,1040,0,1971,0,47.3105,-122.021,1580,7405,1,2015,44,3,0.1404456448,8.9100457615,8.9100457615,12.225875273,0,1.0986122887,6.9469759921,6.9469759921,-1.962934735,7.365180126
380000,4,1680,11123,1,0,0,3,7,1130,550,1959,0,47.7565,-122.361,1770,10103,1.5,2014,55,2.6666666667,0.1510383889,9.3168602154,9.220686664,12.847926532,6.3117348092,0.980829253,7.0299729117,7.4265490724,-1.890221243,7.4787348256
299000,2,1250,34395,1,0,0,4,7,1250,0,1950,0,47.2802,-122.316,1910,26042,1.75,2014,64,1.1428571429,0.0363424916,10.445695558,10.167504297,12.608198852,0,0.1335313926,7.1308988303,7.1308988303,-3.314767654,7.554858521
412000,2,1240,3873,1,0,0,4,6,860,380,1909,0,47.5752,-122.388,1240,4336,1.5,2014,105,1.3333333333,0.3201652466,8.262042844,8.3749381438,12.928778628,5.9427993751,0.2876820725,6.7569323892,7.1228666586,-1.138918021,7.1228666586
480000,4,2080,5500,1,0,0,3,7,1040,1040,1941,0,47.6838,-122.386,1280,4000,1,2014,73,4,0.3781818182,8.6126851729,8.2942996089,13.081541383,6.9479370686,1.3862943611,6.9469759921,7.6401231727,-0.972380199,7.1546153569
960000,3,2010,6857,1,0,0,4,9,1450,560,1955,0,47.6402,-122.314,2380,6370,2.5,2014,59,1.2,0.2931311069,8.833171133,8.7595117221,13.774688563,6.3297209055,0.1823215568,7.2793188354,7.6058900011,-1.227135306,7.7748557667
275000,3,990,9798,1,0,0,3,7,990,0,1968,0,47.767,-122.164,1210,9870,1,2014,46,3,0.1010410288,9.1900356186,9.1973564444,12.524526377,0,1.0986122887,6.8977049431,6.8977049431,-2.292228619,7.0983756386
520000,3,1430,53628,2,0,0,3,8,1430,0,1985,0,47.5577,-121.891,2100,53628,1.75,2014,29,1.7142857143,0.0266651749,10.889845246,10.889845246,13.161584091,0,0.5389965007,7.2654297233,7.2654297233,-3.624396875,7.6496926237
746000,4,2110,8190,1.5,0,0,5,8,2110,0,1966,0,47.6269,-122.1,2420,8400,2.75,2014,48,1.4545454545,0.2576312576,9.0107912695,9.0361060254,13.522480879,0,0.3746934494,7.6544432265,7.6544432265,-1.35622595,7.7915228192
389700,3,1720,3581,2,0,0,3,7,1720,0,2011,0,47.6861,-122.013,1720,3600,2.5,2015,4,1.2,0.4803127618,8.1836765826,8.1889668636,12.873132491,0,0.1823215568,7.4500795698,7.4500795698,-0.7333178,7.4500795698
746000,3,2620,8950,2,0,0,3,9,2620,0,1992,0,47.5523,-122.119,2850,8809,2.5,2014,22,1.2,0.2927374302,9.0995205369,9.0836427189,13.522480879,0,0.1823215568,7.8709295968,7.8709295968,-1.228479215,7.9550742733
665000,2,1615,4590,1.5,0,0,5,7,1615,0,1906,0,47.6886,-122.348,1470,4590,2,2014,108,1,0.3518518519,8.4318531442,8.4318531442,13.40754232,0,0,7.3870902357,7.3870902357,-1.044545067,7.2930176798
415500,3,1240,12400,1,0,0,3,7,1240,0,1958,0,47.607,-122.132,1640,9600,1.5,2014,56,2,0.1,9.4255323935,9.1696225387,12.937237893,0,0.6931471806,7.1228666586,7.1228666586,-2.302585093,7.4024515208
578000,4,3140,9225,1,0,2,5,9,1770,1370,1966,0,47.4904,-122.226,2460,9600,2.5,2014,48,1.6,0.3403794038,9.1297808641,9.1696225387,13.267329148,7.2232956796,0.4700036292,7.4787348256,8.0519780789,-1.07769439,7.8079166289
390000,5,2250,8970,1,0,0,4,7,1500,750,1966,0,47.7217,-122.188,1940,8710,1.75,2015,49,2.8571428571,0.2508361204,9.1017524316,9.0723418738,12.873902018,6.6214056518,1.0498221245,7.3132203871,7.7186854952,-1.38295546,7.5704432521
315000,2,770,6731,1,0,0,4,6,770,0,1943,0,47.7505,-122.312,1120,9212,1,2015,72,2,0.1143960778,8.8146275553,9.1283708091,12.660327918,0,0.6931471806,6.6463905148,6.6463905148,-2.168088485,7.0210839643
300000,3,1260,8280,1,0,0,3,6,1260,0,1946,0,47.7,-122.299,2100,8280,1,2014,68,3,0.152173913,9.021719013,9.021719013,12.611537754,0,1.0986122887,7.1388669999,7.1388669999,-1.882731247,7.6496926237
340000,3,1740,10800,1,0,0,3,7,1740,0,1959,0,47.7717,-122.351,1810,7735,1.75,2015,56,1.7142857143,0.1611111111,9.2873940014,8.9536400371,12.736700897,0,0.5389965007,7.4616403922,7.4616403922,-1.825661021,7.5010821243
